iso3,category,category_name,type,type_name,variable,value,units,data_type,source
AGO,A,Beneficial,A1,Fisheries management,subsidies_per_gdp,6.999775090228984e-5,2018 US$/2018 US$,Reported,Sumaila et al. (2019); World Bank WDI database
MCO,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MCO,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MCO,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MCO,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDG,A,Beneficial,A1,Fisheries management,subsidies_per_production,398.3498730922032,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MDG,A,Beneficial,A2,Fishery research and development,subsidies_per_production,8.986820569572384,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDG,A,Beneficial,A3,Marine protected areas,subsidies_per_production,79.83520449352324,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,261.17984228083725,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,0.18291049863458678,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,0.3175681189939731,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,0.2792431709433692,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDG,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDG,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDG,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDG,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,4.623527423708032,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,A,Beneficial,A1,Fisheries management,subsidies_per_production,84.71210375685826,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,A,Beneficial,A2,Fishery research and development,subsidies_per_production,19.84829694676737,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,A,Beneficial,A3,Marine protected areas,subsidies_per_production,41.21619649862485,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,33.51250351114772,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,19.52413999916235,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,25.45380686593419,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDV,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,121.7236528501026,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MDV,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDV,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MDV,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MEX,A,Beneficial,A1,Fisheries management,subsidies_per_production,9.707880252941488,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,A,Beneficial,A2,Fishery research and development,subsidies_per_production,5.453228807238875,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,A,Beneficial,A3,Marine protected areas,subsidies_per_production,24.457515790511223,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,8.086926855195935,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,6.565725960823384,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,10.077981927755921,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,88.83825187185383,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,0.22036395897575245,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MEX,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,16.05210124730857,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,16.533916526852426,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MEX,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MEX,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MHL,A,Beneficial,A1,Fisheries management,subsidies_per_production,289.1000537040186,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,A,Beneficial,A2,Fishery research and development,subsidies_per_production,67.73699929150372,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,A,Beneficial,A3,Marine protected areas,subsidies_per_production,42.11927960097489,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,29.606324179561298,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,17.24842842770504,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,22.486940061214078,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,27.33045442951879,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MHL,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MHL,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MHL,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MHL,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MLT,A,Beneficial,A1,Fisheries management,subsidies_per_production,515.788969038817,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,A,Beneficial,A2,Fishery research and development,subsidies_per_production,120.85088396487984,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,A,Beneficial,A3,Marine protected areas,subsidies_per_production,4102.900311460259,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,936.1576293900185,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,2103.1220780961185,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,1915.5388308687614,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,1658.253553604436,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,626.3711132162662,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,682.1734121996303,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MLT,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,A,Beneficial,A1,Fisheries management,subsidies_per_production,3.0302811421287643,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MMR,A,Beneficial,A2,Fishery research and development,subsidies_per_production,8.40895450011084,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MMR,A,Beneficial,A3,Marine protected areas,subsidies_per_production,0.4895569057383539,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,2.8233575015042596,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,82.32539759951864,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0.09144144955188903,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MMR,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MMR,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,4.326227661747474,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MNE,A,Beneficial,A1,Fisheries management,subsidies_per_production,302.58595160419145,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MNE,A,Beneficial,A2,Fishery research and development,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,A,Beneficial,A3,Marine protected areas,subsidies_per_production,37.09874829858485,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,103.54949849843361,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,0,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MNE,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MNE,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MOZ,A,Beneficial,A1,Fisheries management,subsidies_per_production,56.94542021274306,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MOZ,A,Beneficial,A2,Fishery research and development,subsidies_per_production,2.2608985764036866,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MOZ,A,Beneficial,A3,Marine protected areas,subsidies_per_production,5.599470815629856,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,34.1646149359231,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,51.32801152824592,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_production,1.6501721057774679,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_production,10.296527677691252,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MOZ,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_production,5.0758667751475475,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MOZ,C,Ambiguous,C1,Fisher assistance,subsidies_per_production,0.03872372777325774,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MOZ,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_production,0,2018 US$/tonne (2017),Found no evidence of subsidy,Sumaila et al. (2019); FAO (2019)
MOZ,C,Ambiguous,C3,Rural fisher communities,subsidies_per_production,2.629371005471397,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MRT,A,Beneficial,A1,Fisheries management,subsidies_per_production,3.9639511493368222,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MRT,A,Beneficial,A2,Fishery research and development,subsidies_per_production,0.6565999694707406,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MRT,A,Beneficial,A3,Marine protected areas,subsidies_per_production,1.0504057251340466,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MRT,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_production,2.1357157366787245,2018 US$/tonne (2017),Modeled,Sumaila et al. (2019); FAO (2019)
MRT,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_production,1.457486833936222,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
MRT,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_production,18.86897603837964,2018 US$/tonne (2017),Reported,Sumaila et al. (2019); FAO (2019)
