iso3,year,category,category_name,type,type_name,data_type,units,source,value,variable
TWN,2008,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2008 US$,OECD FSE database,2361543.693,subsidies_OECD
TWN,2009,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2009 US$,OECD FSE database,2291048.879,subsidies_OECD
TWN,2010,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2010 US$,OECD FSE database,2214683.471,subsidies_OECD
TWN,2011,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2011 US$,OECD FSE database,2575593.239,subsidies_OECD
TWN,2012,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2012 US$,OECD FSE database,2773750.77,subsidies_OECD
TWN,2013,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2013 US$,OECD FSE database,3533130.293,subsidies_OECD
TWN,2014,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2014 US$,OECD FSE database,2876151.429,subsidies_OECD
TWN,2015,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2015 US$,OECD FSE database,2340745.873,subsidies_OECD
TWN,2016,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2016 US$,OECD FSE database,2502907.267,subsidies_OECD
TWN,2017,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2017 US$,OECD FSE database,2386302.25,subsidies_OECD
PRT,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,1057164.69,subsidies_OECD
PRT,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,6947610.651,subsidies_OECD
CHL,2010,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2010 US$,OECD FSE database,0,subsidies_OECD
CHL,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,0,subsidies_OECD
CHL,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,0,subsidies_OECD
CHL,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,2793158.406,subsidies_OECD
CHL,2014,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2014 US$,OECD FSE database,4906980.518,subsidies_OECD
CHL,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,4068484.381,subsidies_OECD
CHL,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,898837.543,subsidies_OECD
CHL,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,0,subsidies_OECD
MYS,2011,2,General service support estimate,2E,Education and training,Reported,2011 US$,OECD FSE database,49059.794,subsidies_OECD
MYS,2012,2,General service support estimate,2E,Education and training,Reported,2012 US$,OECD FSE database,81003.141,subsidies_OECD
MYS,2013,2,General service support estimate,2E,Education and training,Reported,2013 US$,OECD FSE database,95215.899,subsidies_OECD
MYS,2014,2,General service support estimate,2E,Education and training,Reported,2014 US$,OECD FSE database,305558.441,subsidies_OECD
MYS,2015,2,General service support estimate,2E,Education and training,Reported,2015 US$,OECD FSE database,99333.282,subsidies_OECD
GBR,2016,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2016 US$,OECD FSE database,88287.008,subsidies_OECD
GBR,2017,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2017 US$,OECD FSE database,403980.671,subsidies_OECD
MYS,2016,2,General service support estimate,2C,Marketing and promotion,Reported,2016 US$,OECD FSE database,2411687.924,subsidies_OECD
MYS,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,43172618.342,subsidies_OECD
MYS,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,42121633.13,subsidies_OECD
MYS,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,40942836.385,subsidies_OECD
MYS,2014,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2014 US$,OECD FSE database,37583688.244,subsidies_OECD
MYS,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,49410627.627,subsidies_OECD
MYS,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,38345837.991,subsidies_OECD
LTU,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,81915.861,subsidies_OECD
LTU,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,164443.49,subsidies_OECD
LTU,2018,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2018 US$,OECD FSE database,75709.126,subsidies_OECD
MYS,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,317386.329,subsidies_OECD
MYS,2014,2,General service support estimate,2F,Research and development,Reported,2014 US$,OECD FSE database,1965351.893,subsidies_OECD
MYS,2015,2,General service support estimate,2F,Research and development,Reported,2015 US$,OECD FSE database,1630806.725,subsidies_OECD
MYS,2016,2,General service support estimate,2F,Research and development,Reported,2016 US$,OECD FSE database,2074051.615,subsidies_OECD
AUS,2016,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2016 US$,OECD FSE database,98116.655,subsidies_OECD
AUS,2017,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2017 US$,OECD FSE database,226073.869,subsidies_OECD
LTU,2011,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2011 US$,OECD FSE database,317217.606,subsidies_OECD
LTU,2012,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2012 US$,OECD FSE database,148370.131,subsidies_OECD
LTU,2013,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2013 US$,OECD FSE database,344585.448,subsidies_OECD
LTU,2014,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2014 US$,OECD FSE database,185709.394,subsidies_OECD
LTU,2015,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2015 US$,OECD FSE database,632432.149,subsidies_OECD
CHN,2016,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2016 US$,OECD FSE database,338567998.22,subsidies_OECD
DEU,2017,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2017 US$,OECD FSE database,611495.449,subsidies_OECD
GBR,2016,2,General service support estimate,2D,Support to fishing communities,Reported,2016 US$,OECD FSE database,19251.417,subsidies_OECD
GBR,2017,2,General service support estimate,2D,Support to fishing communities,Reported,2017 US$,OECD FSE database,330223.258,subsidies_OECD
DEU,2016,2,General service support estimate,2F,Research and development,Reported,2016 US$,OECD FSE database,577408.677,subsidies_OECD
LVA,2015,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2015 US$,OECD FSE database,325693.077,subsidies_OECD
LVA,2016,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2016 US$,OECD FSE database,324673.845,subsidies_OECD
LVA,2017,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2017 US$,OECD FSE database,321845.926,subsidies_OECD
DEU,2016,2,General service support estimate,2D,Support to fishing communities,Reported,2016 US$,OECD FSE database,451131.631,subsidies_OECD
DEU,2017,2,General service support estimate,2D,Support to fishing communities,Reported,2017 US$,OECD FSE database,1141555.417,subsidies_OECD
DEU,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,17809736.451,subsidies_OECD
DEU,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,9840947.692,subsidies_OECD
DEU,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,10560300.989,subsidies_OECD
GBR,2016,2,General service support estimate,2E,Education and training,Reported,2016 US$,OECD FSE database,0,subsidies_OECD
GBR,2017,2,General service support estimate,2E,Education and training,Reported,2017 US$,OECD FSE database,536980.449,subsidies_OECD
MYS,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,641672.726,subsidies_OECD
MYS,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,537628.591,subsidies_OECD
MYS,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,241168.792,subsidies_OECD
MYS,2011,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2011 US$,OECD FSE database,526575117.661,subsidies_OECD
MYS,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,519392137.747,subsidies_OECD
MYS,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,510039830.005,subsidies_OECD
MYS,2014,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2014 US$,OECD FSE database,338253194.193,subsidies_OECD
MYS,2015,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2015 US$,OECD FSE database,41525152.282,subsidies_OECD
MYS,2016,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2016 US$,OECD FSE database,18569997.014,subsidies_OECD
DNK,2008,2,General service support estimate,2C,Marketing and promotion,Reported,2008 US$,OECD FSE database,128067.815,subsidies_OECD
DNK,2009,2,General service support estimate,2C,Marketing and promotion,Reported,2009 US$,OECD FSE database,593348.107,subsidies_OECD
DNK,2010,2,General service support estimate,2C,Marketing and promotion,Reported,2010 US$,OECD FSE database,1955723.087,subsidies_OECD
DNK,2011,2,General service support estimate,2C,Marketing and promotion,Reported,2011 US$,OECD FSE database,1850214.405,subsidies_OECD
DNK,2012,2,General service support estimate,2C,Marketing and promotion,Reported,2012 US$,OECD FSE database,1231680.362,subsidies_OECD
DNK,2013,2,General service support estimate,2C,Marketing and promotion,Reported,2013 US$,OECD FSE database,2191643.262,subsidies_OECD
DNK,2014,2,General service support estimate,2C,Marketing and promotion,Reported,2014 US$,OECD FSE database,2789359.038,subsidies_OECD
DNK,2015,2,General service support estimate,2C,Marketing and promotion,Reported,2015 US$,OECD FSE database,1240592.746,subsidies_OECD
DNK,2016,2,General service support estimate,2C,Marketing and promotion,Reported,2016 US$,OECD FSE database,1598037.966,subsidies_OECD
DNK,2017,2,General service support estimate,2C,Marketing and promotion,Reported,2017 US$,OECD FSE database,162927.439,subsidies_OECD
AUS,2015,2,General service support estimate,2C,Marketing and promotion,Reported,2015 US$,OECD FSE database,37569.119,subsidies_OECD
AUS,2017,2,General service support estimate,2C,Marketing and promotion,Reported,2017 US$,OECD FSE database,30654.084,subsidies_OECD
MYS,2011,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2011 US$,OECD FSE database,22894570.333,subsidies_OECD
MYS,2012,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2012 US$,OECD FSE database,27217055.253,subsidies_OECD
MYS,2013,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2013 US$,OECD FSE database,23803974.642,subsidies_OECD
MYS,2014,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2014 US$,OECD FSE database,27805818.132,subsidies_OECD
MYS,2015,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2015 US$,OECD FSE database,21505143.63,subsidies_OECD
MYS,2016,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2016 US$,OECD FSE database,16881815.468,subsidies_OECD
ESP,2016,2,General service support estimate,2E,Education and training,Reported,2016 US$,OECD FSE database,89327.369,subsidies_OECD
ESP,2017,2,General service support estimate,2E,Education and training,Reported,2017 US$,OECD FSE database,297231.054,subsidies_OECD
MYS,2013,2,General service support estimate,2A,Access to other countries’ waters,Reported,2013 US$,OECD FSE database,90455.104,subsidies_OECD
MYS,2014,2,General service support estimate,2A,Access to other countries’ waters,Reported,2014 US$,OECD FSE database,87084.156,subsidies_OECD
MYS,2015,2,General service support estimate,2A,Access to other countries’ waters,Reported,2015 US$,OECD FSE database,72963.88,subsidies_OECD
MYS,2016,2,General service support estimate,2A,Access to other countries’ waters,Reported,2016 US$,OECD FSE database,68733.106,subsidies_OECD
